id,latitude,longitude,track_id,time,distance_m,time_diff_s,speed_mps,acceleration_mps2,jerk_mps3,bearing_deg
1,-10.93950462821,-37.0627421097422,1,2014-09-13 07:24:32,0.0,0.0,0.0,0.0,0.0,0.0
2,-10.9393637975411,-37.0627421097809,1,2014-09-13 07:24:37,15.659655897729644,5.0,3.131931179545929,0.6263862359091859,0.12527724718183716,359.9999845434795
3,-10.939504175755,-37.0627645137212,1,2014-09-13 07:24:42,15.799818236453353,5.0,3.1599636472906707,0.005606493548948333,-0.1241559484720475,188.9056475603033
4,-10.939363587285,-37.0628430455445,1,2014-09-13 07:24:47,17.829461859967882,5.0,3.5658923719935762,0.0811857449405811,0.015115850278326553,331.25773262094117
5,-10.9393637060466,-37.0628785984113,1,2014-09-13 07:24:53,3.881483785997308,6.0,0.6469139643328846,-0.4864964012767819,-0.09461369103622717,269.80506302592005
6,-10.9393637975411,-37.0628386631358,1,2014-09-13 07:24:59,4.3599198353501905,6.0,0.7266533058916984,0.013289890259802298,0.08329771525609737,90.1337016581216
7,-10.9395046542951,-37.0625875627021,1,2014-09-13 07:25:04,31.572579882532605,5.0,6.314515976506521,1.1175725341229645,0.22085652877263245,119.74108061938671
8,-10.9384484455051,-37.0619998251528,1,2014-09-13 07:25:10,133.83053185945127,6.0,22.305088643241877,2.665095444455893,0.2579204850554881,28.649983332439717
9,-10.9386660746204,-37.0614989339645,1,2014-09-13 07:25:15,59.799763312337696,5.0,11.95995266246754,-2.0690271961548676,-0.946824528122152,113.87058409053265
10,-10.9389862284613,-37.0608192197261,1,2014-09-13 07:25:21,82.30477514212318,6.0,13.717462523687196,0.292918310203276,0.39365758439302395,115.62844549724724
11,-10.9393429131892,-37.0600866959415,1,2014-09-13 07:25:27,89.2675551359427,6.0,14.87792585599045,0.19341055538387555,-0.016584625803233412,116.37860065260816
12,-10.9396414360875,-37.0595030996298,1,2014-09-13 07:25:32,71.84215753574347,5.0,14.368431507148694,-0.10189886976835112,-0.059061885030445335,117.5191318611856
13,-10.9398579141531,-37.0591213205945,1,2014-09-13 07:25:38,48.13193933943558,6.0,8.02198988990593,-1.0577402695404607,-0.15930689996201827,120.00731189223495
14,-10.9400772902018,-37.0587290032396,1,2014-09-13 07:25:43,49.29025893009611,5.0,9.858051786019221,0.3672123792226582,0.2849905297526238,119.66286525521065
15,-10.9403891021306,-37.0582908757149,1,2014-09-13 07:25:49,59.07669188339444,6.0,9.846115313899073,-0.0019894120200246355,-0.06153363187378047,125.93712493001385
16,-10.9407463806047,-37.0579922269229,1,2014-09-13 07:25:54,51.39398972583059,5.0,10.278797945166119,0.0865365262534091,0.017705187654686746,140.624083649539
17,-10.9411793936124,-37.0576397274353,1,2014-09-13 07:26:00,61.63851585436582,6.0,10.273085975727637,-0.0009519949064135483,-0.014581420193303775,141.3659080048626
18,-10.9414799027875,-37.0573913752163,1,2014-09-13 07:26:06,43.031514502088534,6.0,7.171919083681423,-0.5168611486743692,-0.08598485896132595,140.94362650942924
19,-10.941532508608,-37.0573457786884,1,2014-09-13 07:26:12,7.6809177096190435,6.0,1.280152951603174,-0.9819610220130414,-0.07751664555644537,139.6021598465834
20,-10.941532508608,-37.0573457786884,1,2014-09-13 07:26:18,0.0,6.0,0.0,-0.21335882526719566,0.1281003661243076,139.6021598465834
21,-10.941532508608,-37.0573457786884,1,2014-09-13 07:26:23,0.0,5.0,0.0,0.0,0.04267176505343913,139.6021598465834
22,-10.941532508608,-37.0573457786884,1,2014-09-13 07:26:28,0.0,5.0,0.0,0.0,0.0,139.6021598465834
23,-10.941532508608,-37.0573457786884,1,2014-09-13 07:26:33,0.0,5.0,0.0,0.0,0.0,139.6021598465834
24,-10.941532508608,-37.0573457786884,1,2014-09-13 07:26:38,0.0,5.0,0.0,0.0,0.0,139.6021598465834
25,-10.941532508608,-37.0573457786884,1,2014-09-13 07:26:44,0.0,6.0,0.0,0.0,0.0,139.6021598465834
26,-10.941532508608,-37.0573457786884,1,2014-09-13 07:26:49,0.0,5.0,0.0,0.0,0.0,139.6021598465834
27,-10.9415422095559,-37.05733795467,1,2014-09-13 07:26:55,1.3759367512660197,6.0,0.22932279187766993,0.03822046531294499,0.006370077552157499,141.62572164501228
28,-10.9417422658859,-37.0571659304346,1,2014-09-13 07:27:00,29.112848193961597,5.0,5.822569638792319,1.1186493693829298,0.21608578081399696,139.82737776339786
29,-10.9421000724016,-37.056833161463,1,2014-09-13 07:27:06,53.87746816655822,6.0,8.979578027759702,0.5261680648278971,-0.09874688409250544,137.6002920555842
30,-10.9424436046914,-37.0565510553466,1,2014-09-13 07:27:12,49.06844047181021,6.0,8.178073411968368,-0.133584102631889,-0.10995869457663103,141.12210410311172
31,-10.942783282087,-37.0563672194186,1,2014-09-13 07:27:17,42.77155828925001,5.0,8.554311657850002,0.0752476491763268,0.041766350361643154,152.01531151053564
32,-10.9430483969072,-37.0562007891263,1,2014-09-13 07:27:23,34.6290983912338,6.0,5.771516398538967,-0.4637992098851725,-0.08984114317691655,148.35232728955452
33,-10.9430896255589,-37.0558792710436,1,2014-09-13 07:27:28,35.399201160464514,5.0,7.079840232092903,0.26166476671078714,0.14509279531919192,97.44109039171656
34,-10.943157098505,-37.0552885005004,1,2014-09-13 07:27:34,64.93108930750884,6.0,10.82184821791814,0.6236679976375394,0.06033387182112538,96.63528262517923
35,-10.94331306032,-37.054664512767,1,2014-09-13 07:27:39,70.29534114117064,5.0,14.059068228234128,0.6474440020631977,0.004755200885131661,104.28263388885262
36,-10.9434934531745,-37.0539906272633,1,2014-09-13 07:27:44,76.25549849309377,5.0,15.251099698618754,0.2384062940769251,-0.08180754159725454,105.25099372099066
37,-10.9437307342081,-37.0531333557592,1,2014-09-13 07:27:50,97.23868761579773,6.0,16.20644793596629,0.15922470622458906,-0.013196931308722673,105.74391893289595
38,-10.9439490705934,-37.0523363894564,1,2014-09-13 07:27:56,90.33066421356293,6.0,15.055110702260487,-0.19188953895096686,-0.05851904086259265,105.59098283071177
39,-10.9440888068829,-37.051916335502,1,2014-09-13 07:28:01,48.41922346162477,5.0,9.683844692324953,-1.0742532019871067,-0.17647273260722798,108.71769859309825
40,-10.9441134427653,-37.051844717417,1,2014-09-13 07:28:06,8.284734227777694,5.0,1.6569468455555387,-1.605379569353883,-0.10622527347335527,109.3085161183929
41,-10.9441646601166,-37.0516450552908,1,2014-09-13 07:28:12,22.529337898449636,6.0,3.754889649741606,0.3496571340310113,0.32583945056414904,104.6424758275939
42,-10.9442224036202,-37.0512781900614,1,2014-09-13 07:28:18,40.563024075689476,6.0,6.760504012614913,0.5009357271455511,0.025213098852423305,99.10778138531356
43,-10.944110383763,-37.0510435425217,1,2014-09-13 07:28:23,28.48486709735881,5.0,5.696973419471762,-0.21270611862863015,-0.14272836915483628,64.06916332714417
44,-10.9437149513471,-37.0510003278261,1,2014-09-13 07:28:28,44.22246084690925,5.0,8.84449216938185,0.6295037499820175,0.16844197372212952,6.124247550368807
45,-10.9431917869049,-37.0509992649818,1,2014-09-13 07:28:34,58.17334749537683,6.0,9.695557915896138,0.1418442910857148,-0.08127657648271712,0.11428350252793962
46,-10.9426620243735,-37.0509779955345,1,2014-09-13 07:28:40,58.95265448272547,6.0,9.825442413787579,0.021647416315240104,-0.020032812461745785,2.257374617190294
47,-10.9422370402321,-37.050899772868,1,2014-09-13 07:28:45,48.02151255484878,5.0,9.604302510969756,-0.044227980563564626,-0.013175079375760946,10.243583891347612
48,-10.9418834994225,-37.0507762933952,1,2014-09-13 07:28:50,41.55908341481452,5.0,8.311816682962904,-0.2584971656013703,-0.04285383700756114,18.927640372649137
49,-10.9416974315862,-37.0507029806928,1,2014-09-13 07:28:56,22.18397255052466,6.0,3.697328758420777,-0.7690813207570212,-0.08509735919260848,21.148855034747783
50,-10.9416974315862,-37.0507029806928,1,2014-09-13 07:29:02,0.0,6.0,0.0,-0.6162214597367962,0.025476643503370828,21.148855034747783
51,-10.9416974315862,-37.0507029806928,1,2014-09-13 07:29:08,0.0,6.0,0.0,0.0,0.10270357662279937,21.148855034747783
52,-10.9416974315862,-37.0507029806928,1,2014-09-13 07:29:13,0.0,5.0,0.0,0.0,0.0,21.148855034747783
53,-10.9416974315862,-37.0507029806928,1,2014-09-13 07:29:18,0.0,5.0,0.0,0.0,0.0,21.148855034747783
54,-10.9416974315862,-37.0507029806928,1,2014-09-13 07:29:24,0.0,6.0,0.0,0.0,0.0,21.148855034747783
55,-10.9416974315862,-37.0507029806928,1,2014-09-13 07:29:30,0.0,6.0,0.0,0.0,0.0,21.148855034747783
56,-10.9416974315862,-37.0507029806928,1,2014-09-13 07:29:36,0.0,6.0,0.0,0.0,0.0,21.148855034747783
57,-10.9416974315862,-37.0507029806928,1,2014-09-13 07:29:42,0.0,6.0,0.0,0.0,0.0,21.148855034747783
58,-10.9416974315862,-37.0507029806928,1,2014-09-13 07:29:47,0.0,5.0,0.0,0.0,0.0,21.148855034747783
59,-10.9416974315862,-37.0507029806928,1,2014-09-13 07:29:52,0.0,5.0,0.0,0.0,0.0,21.148855034747783
60,-10.9416974315862,-37.0507029806928,1,2014-09-13 07:29:57,0.0,5.0,0.0,0.0,0.0,21.148855034747783
61,-10.9416974315862,-37.0507029806928,1,2014-09-13 07:30:03,0.0,6.0,0.0,0.0,0.0,21.148855034747783
62,-10.9416974315862,-37.0507029806928,1,2014-09-13 07:30:09,0.0,6.0,0.0,0.0,0.0,21.148855034747783
63,-10.9416974315862,-37.0507029806928,1,2014-09-13 07:30:14,0.0,5.0,0.0,0.0,0.0,21.148855034747783
64,-10.9416974315862,-37.0507029806928,1,2014-09-13 07:30:20,0.0,6.0,0.0,0.0,0.0,21.148855034747783
65,-10.9414732738477,-37.0505875545648,1,2014-09-13 07:30:26,27.92960837563702,6.0,4.654934729272837,0.7758224548788061,0.129303742479801,26.81988280487809
66,-10.9413822594917,-37.0501867793554,1,2014-09-13 07:30:32,44.90924024775858,6.0,7.484873374626431,0.47165644089226566,-0.050694335664423405,76.97652885747783
67,-10.9416643981633,-37.0497713582489,1,2014-09-13 07:30:37,55.14636430901602,5.0,11.029272861803204,0.7088798974353546,0.047444691308617795,124.67311716197366
68,-10.941952547707,-37.0493938857767,1,2014-09-13 07:30:42,52.200313495261014,5.0,10.440062699052202,-0.11784203255020032,-0.165344385997111,127.86511248834802
69,-10.942281490734,-37.0489806944703,1,2014-09-13 07:30:47,58.07518207019485,5.0,11.61503641403897,0.23499474299735362,0.07056735510951079,129.03673633317032
70,-10.9427139552684,-37.048418462543,1,2014-09-13 07:30:53,77.97453317296957,6.0,12.995755528828262,0.23011985246488198,-0.0008124817554119405,128.0765059663977
71,-10.9431659277627,-37.0478404749664,1,2014-09-13 07:30:59,80.66885505131218,6.0,13.444809175218696,0.07484227439840563,-0.025879596344412725,128.53591702683383
72,-10.9436276323061,-37.0473842152565,1,2014-09-13 07:31:04,71.53228359182317,5.0,14.306456718364634,0.1723295086291877,0.019497446846156414,135.8655119723038
